27/01/2014 15:18;@CompteInfosNews;fr;6314;Secret de jouvance http://is.gd/FgJ0YG crée par la NASA;2;0
27/01/2014 15:18;@franceinter;fr;474494;RT @radiofrance: Pour donner des elles au sport, nous donnons la parole aux sportives ! 24h du sport féminin http://bit.ly/24h_sport_feminin http://…;5;0
27/01/2014 15:18;@funradio_fr;fr;651796;RT @ManonOffishial: @funradio_fr #En mode fun radio aha !;2;0
27/01/2014 15:17;@funradio_fr;fr;651796;RT @EmelineB89: Avec @fredfunradio a fond au sport #Funradio;2;0
27/01/2014 15:17;@e_influenceur;fr;13385; Par amitié, il traverse la ligne 13 pour l'anniversaire d'un ami. - Une minute de Buzz ,-) http://bit.ly/1jWKQVk;1;2
27/01/2014 15:17;@le_Parisien;fr;337165;Un ancien cow-boy des publicités Marlboro décède d’une affection pulmonaire >,http://www.leparisien.fr/tv/video-un-ancien-cow-boy-des-publicites-marlboro-decede-des-suites-du-tabac-27-01-2014-3532723.php #Tabac #Marlboro http://t.co/pK2byPFAxr;33;6
27/01/2014 15:17;@morandiniblog;fr;481885;Pour Jean-Pierre Raffarin, la visite de François Hollande au Vatican a été 'une occasion ratée' #JeanPierreRaffarin http://tinyurl.com/o45j7wh;4;1
27/01/2014 15:16;@yanngalut;fr;7750;De #MacDo à #Bocuse qui a oublié de déclarer 1 compte bancaire de 2,2 millions d'euro la cuisine française a un goût d'#evasionfiscale#HSBC;4;2
27/01/2014 15:16;@francebleu;fr;19811;RT @FranceBleuDA: Un #bouc capturé au lasso dans les rues de #Bourg les #Valence, hier. http://www.francebleu.fr/infos/bouc/un-bouc-arrete-par-les-policiers-1222554;6;0
27/01/2014 15:16;@SG_etvous;fr;18973;Suivez-nous pour tenter de gagner 4 places pour #FRAANG et encourager le #XVdeFrance en famille ou amis avec l'appli http://minu.me/bhxs;3;1
27/01/2014 15:16;@sirchamallow;en;12710;#WebEvent #Lyon L’INSA de Lyon accueille la 6ème édition du Startup Weekend Lyon http://lyon.startupweekend.org/2014/01/27/linsa-de-lyon-accueille-la-6eme-edition-du-startup-weekend-lyon/;1;1
27/01/2014 15:16;@allocine;fr;102032;La saison 3 de #WorkinGirls débarque sur Canal+ le 20 février http://ow.ly/sYQsD;1;0
27/01/2014 15:15;@frenchweb;fr;105244;Google s’offre un génie de l’intelligence articifielle, Demis Hassabis, fondateur de DeepMind http://frenchweb.fr/google-soffre-un-genie-de-lintelligence-articifielle-demis-hassanis-fondateur-de-deepmind/139516 #google;2;1
27/01/2014 15:15;@afpfr;fr;303689;RT @ngaudich: Présidentielle 2012: un meeting de Sarkozy intéresse la justice @afpfr #INFOAFP http://bit.ly/1iCW3wl';5;0
27/01/2014 15:15;@lecairn;en;5141;Yes je viens de recevoir le jeu pour gamifier la creation de jeux #KindOfInception #games http://instagram.com/p/jrN_XbPusV/;0;0
27/01/2014 15:15;@credit_agri_PG;fr;1430;RT @CCITarbesHP: J - 11 : #Nuidelorientation. D'ores et déjà, merci à nos partenaire @credit_agri_PG, @NRJhitmusiconly , @Onisep, @Educatio…;1;0
27/01/2014 15:15;@CarrefourFrance;fr;10268;RT @Carrefour_RA: ANNECY : Ouverture du drive 12 600 références et 9 emplois créés pour l'occasion (CP sur demande) @CarrefourFrance @Group…;1;0
27/01/2014 15:14;@CompteInfosNews;fr;6314;RT @blogseniors: Coaching des seniors : préparez un plan d'action dès 50 ans - See on Scoop.it - Actualités seniors en... http://t.co/nlatl…;2;0
27/01/2014 15:14;@CompteInfosNews;fr;6314;RT @_Diablotin_: Les looks des people aux Grammy Awards http://www.grazia.fr/mode/mode-people/galeries/les-looks-des-people-aux-grammy-awards-598852;1;0
27/01/2014 15:14;@lemondefr;fr;2036730;La justice s'interroge sur le financement d'un meeting de Nicolas Sarkozy en 2011. http://www.lemonde.fr/politique/article/2014/01/27/la-justice-s-interroge-sur-le-financement-d-un-meeting-de-nicolas-sarkozy-en-2011_4355234_823448.html;12;5
27/01/2014 15:14;@CompteInfosNews;fr;6314;RT @Fulcanelli89: Des antinucléaires appellent à quitter le Réseau Sortir du nucléaire http://www.reporterre.net/spip.php?article5323&utm_source=Reporterre&utm_medium=twitter;2;0
27/01/2014 15:14;@CompteInfosNews;fr;6314;RT @libre_plume: « Il n'y a aucune recette pour devenir une mère parfaite, mais il y a mille et une façons d'être une bonne mère. » Jill C…;2;0
27/01/2014 15:14;@CompteInfosNews;fr;6314;RT @Ain_Actualites: Étudiante lyonnaise tuée en Autriche : la police a retrouvé l’arme du meurtre http://www.ledauphine.com/france-monde/2014/01/27/etudiante-lyonnaise-tuee-en-autriche-la-police-a-retrouve-l-arme-du-meurtre;1;0
27/01/2014 15:14;@CompteInfosNews;fr;6314;RT @voyagecast: A relire sur voyagecast : Un podcast dans un e-book ? Mais c'est n'importe quoi ! http://bit.ly/1bKhIKz #inspiration;1;0
27/01/2014 15:14;@CompteInfosNews;fr;6314;RT @GonzoFue: Top 100 des packaging insolites, design et carrément géniaux http://fb.me/2P7zL6kI6;1;0
27/01/2014 15:13;@CompteInfosNews;fr;6314;RT @GTassie: Extraction automatisée des données et des textes : Savoirscom1 s'engage pour une exception! http://fb.me/2FoZ0Ozf0;1;0
27/01/2014 15:13;@emontecer;en;2318;Arsenal signe avec Puma pour 37M€/an http://lequi.pe/19XaPLm;2;0
27/01/2014 15:13;@afpfr;fr;303689;#Google rachète DeepMind, spécialiste britannique de l'intelligence artificielle #AFP;15;2
27/01/2014 15:13;@CompteInfosNews;fr;6314;RT @NetDevicesSAS: Mobile financial apps fuel demand for hardware ... http://fb.me/2JfzI1qH1;1;0
27/01/2014 15:13;@CompteInfosNews;fr;6314;RT @Maison_apart: Immobilier ancien : les prix en légère baisse au 3ème trimestre 2013 http://ift.tt/1lgA14p;1;0
27/01/2014 15:12;@CompteInfosNews;fr;6314;RT @LP_Monde: France: l'ex-Première dame Trierweiler «se sent très bien» http://bit.ly/1f1jpYr;1;0
27/01/2014 15:12;@fdebailleul;fr;13997;Quels sont les salaires du marketing digital ? http://ow.ly/sZbEz;1;2
27/01/2014 15:12;@stephane_ozil;fr;1689;#Croissance : les recettes de 7 spécialistes http://sco.lt/5BfFAn #PME;0;0
27/01/2014 15:12;@CompteInfosNews;fr;6314;RT @AdsAddict: Kia Motors Worldwide s'invite dans la matrice pour le prochain Superbowl http://www.youtube.com/watch?v=0X7UhxCVmcU http://fb.me/6v026wyfx;1;0
27/01/2014 15:12;@CompteInfosNews;fr;6314;RT @AxelleVoye: L’école bruxelloise sature : sur cent places, 97 sont occupées - lesoir.be http://www.lesoir.be/398555/article/actualite/belgique/2014-01-10/l-ecole-bruxelloise-sature-sur-cent-places-97-sont-occupees via @lesoir;1;0
27/01/2014 15:12;@CompteInfosNews;fr;6314;RT @RudyViard: Spotify: des playlists sur-mesure basées sur les capteurs du mobile : http://tinyurl.com/pl6buql;1;0
27/01/2014 15:12;@CompteInfosNews;fr;6314;RT @audrey_bardon: En plein formation des chargés de communication @cnrs Midi-Pyrénées #web2cnrs;1;0
27/01/2014 15:12;@CompteInfosNews;fr;6314;RT @LeDroitca: Lundi difficile sur les routes http://bit.ly/MkpfLj #gatineau #ottawa;3;0
27/01/2014 15:12;@CompteInfosNews;fr;6314;RT @lnche: Samsung pourrait dévoiler ses 'Galaxy Glass' en septembre http://vrge.co/1d4CSDF via @verge;2;0
27/01/2014 15:11;@caroleblancot;fr;6943;TY! @laurentdidier3 @Saba_fr @franckVallet @Michele_Kahn @ntavaresb @Musaraign <,,) @Lawyer971 @AdhocCarole <,good! @jmisserlian @leaaguillot;0;0
27/01/2014 15:11;@CompteInfosNews;fr;6314;RT @Decibel_Rebel: Les plus belles chaussures #NewRock sont chez @DecibelRebel !! http://www.decibel-rebel.com/chaussures-rock/newrock.html http://t.co/SDF41e8BdX;1;0
27/01/2014 15:11;@laVeilleTechno;fr;6638;RT @chatapon2: Gmail : la recherche Google inonde de spam un compte Hotmail http://ift.tt/1lgyCuD: chatapon2:... http://bit.ly/1jWJz0s;0;0
27/01/2014 15:11;@CompteInfosNews;fr;6314;RT @PreteMoiParis: Aimer est un art. Love is an art. #Paris #love #SoSweet #ChocolateShop #igerslife #igParis http://instagram.com/p/jrHnHXttsA/;1;0
